TS,vejnavn,beskrivelse,taelling_type,KATEGORI,ÅR,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,TOTAL,længdegrader,bredegrader
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYK+KNALL,2016,800.0,901.0,357.0,260.0,223.0,264.0,235.0,384.0,766.0,870.0,556.0,349.0,5965.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYKLER + KNALLERTER,2016,785.0,889.0,352.0,254.0,219.0,255.0,231.0,382.0,748.0,858.0,548.0,346.0,5867.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,KØRETØJER ,2016,1381.0,1490.0,1108.0,1019.0,989.0,1035.0,1128.0,1326.0,1528.0,1596.0,1235.0,980.0,14815.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LADCYKLER,2016,15.0,12.0,5.0,6.0,4.0,9.0,4.0,2.0,18.0,12.0,8.0,3.0,98.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LASTBILER,2016,27.0,20.0,15.0,25.0,19.0,18.0,14.0,5.0,3.0,4.0,4.0,1.0,155.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,PERSONBILER + MC,2016,1014.0,1148.0,777.0,672.0,682.0,751.0,798.0,947.0,1181.0,1335.0,1051.0,820.0,11176.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2016,260.0,247.0,232.0,249.0,215.0,197.0,249.0,307.0,280.0,198.0,128.0,107.0,2669.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,A: LET TRAFIK I ALT,2019,1602.0,1701.0,1133.0,1081.0,1123.0,1112.0,1235.0,1560.0,1769.0,1686.0,1285.0,1014.0,16301.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,B: TUNG TRAFIK I ALT,2019,99.0,100.0,116.0,99.0,110.0,86.0,87.0,69.0,76.0,75.0,62.0,52.0,1031.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYK+KNALL,2019,808.0,1165.0,460.0,285.0,291.0,338.0,344.0,499.0,763.0,893.0,647.0,438.0,6931.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYKLER + KNALLERTER,2019,783.0,1128.0,442.0,279.0,280.0,322.0,335.0,485.0,747.0,871.0,635.0,426.0,6733.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,KØRETØJER ,2019,1701.0,1801.0,1249.0,1180.0,1233.0,1198.0,1322.0,1629.0,1845.0,1761.0,1347.0,1066.0,17332.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LADCYKLER,2019,25.0,37.0,18.0,6.0,11.0,16.0,9.0,14.0,16.0,22.0,12.0,12.0,198.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LASTBILER,2019,19.0,18.0,25.0,17.0,21.0,13.0,9.0,12.0,8.0,3.0,1.0,0.0,146.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,PERSONBILER + MC,2019,1275.0,1392.0,871.0,815.0,826.0,859.0,959.0,1174.0,1420.0,1477.0,1143.0,902.0,13113.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2019,327.0,309.0,262.0,266.0,297.0,253.0,276.0,386.0,349.0,209.0,142.0,112.0,3188.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,A: LET TRAFIK I ALT,2021,1553.0,1720.0,1232.0,1225.0,1216.0,1247.0,1352.0,1603.0,1745.0,1595.0,1476.0,1143.0,17107.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,B: TUNG TRAFIK I ALT,2021,111.0,99.0,94.0,90.0,80.0,77.0,78.0,73.0,81.0,69.0,61.0,41.0,954.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYK+KNALL,2021,851.0,1174.0,496.0,338.0,309.0,350.0,405.0,568.0,860.0,936.0,711.0,454.0,7452.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYKLER + KNALLERTER,2021,831.0,1105.0,463.0,319.0,287.0,333.0,389.0,536.0,804.0,896.0,696.0,446.0,7105.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,KØRETØJER ,2021,1664.0,1819.0,1326.0,1315.0,1296.0,1324.0,1430.0,1676.0,1826.0,1664.0,1537.0,1184.0,18061.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LADCYKLER,2021,20.0,69.0,33.0,19.0,22.0,17.0,16.0,32.0,56.0,40.0,15.0,8.0,347.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LASTBILER,2021,18.0,16.0,19.0,15.0,10.0,9.0,12.0,12.0,10.0,5.0,0.0,2.0,128.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,PERSONBILER + MC,2021,1187.0,1420.0,963.0,971.0,935.0,986.0,1069.0,1255.0,1454.0,1411.0,1327.0,1017.0,13995.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2021,366.0,300.0,269.0,254.0,281.0,261.0,283.0,348.0,291.0,184.0,149.0,126.0,3112.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,A: LET TRAFIK I ALT,2023,1395.0,1601.0,1242.0,1058.0,1136.0,1194.0,1231.0,1606.0,1638.0,1568.0,1412.0,1107.0,16188.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,B: TUNG TRAFIK I ALT,2023,103.0,102.0,107.0,95.0,100.0,90.0,89.0,85.0,77.0,91.0,70.0,60.0,1069.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYK+KNALL,2023,1024.0,1379.0,526.0,351.0,353.0,393.0,420.0,551.0,878.0,1063.0,825.0,575.0,8338.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,CYKLER + KNALLERTER,2023,973.0,1298.0,490.0,332.0,344.0,368.0,392.0,519.0,812.0,1010.0,802.0,548.0,7888.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,KØRETØJER ,2023,1498.0,1703.0,1349.0,1153.0,1236.0,1284.0,1320.0,1691.0,1715.0,1659.0,1482.0,1167.0,17257.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LADCYKLER,2023,51.0,81.0,36.0,19.0,9.0,25.0,28.0,32.0,66.0,53.0,23.0,27.0,450.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,LASTBILER,2023,12.0,20.0,24.0,20.0,12.0,12.0,9.0,6.0,9.0,11.0,3.0,3.0,141.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,PERSONBILER + MC,2023,1089.0,1288.0,958.0,773.0,874.0,933.0,973.0,1294.0,1387.0,1415.0,1278.0,1039.0,13301.0,12.518333385402117,55.661660987474484
54,Vigerslev Allé,øst for Toftegårds plads,Andre faste tællinger,"VAREVOGNE (MAX. 3,5 T)",2023,306.0,313.0,284.0,285.0,262.0,261.0,258.0,312.0,251.0,153.0,134.0,68.0,2887.0,12.518333385402117,55.661660987474484
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2013,392171.0,582.0,314.0,322.0,332.0,335.0,383.0,437.0,584.0,527.0,364.0,331.0,396682.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2013,2713.0,42.0,29.0,30.0,36.0,38.0,37.0,35.0,30.0,31.0,29.0,24.0,3074.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2013,89158.0,162.0,87.0,48.0,67.0,65.0,73.0,127.0,214.0,174.0,144.0,65.0,90384.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2013,86158.0,161.0,87.0,48.0,67.0,65.0,72.0,125.0,214.0,173.0,142.0,65.0,87377.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2013,419184.0,624.0,343.0,352.0,368.0,373.0,420.0,472.0,614.0,558.0,393.0,355.0,424056.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2013,30.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,37.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2013,0.0,4.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,15.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2013,30221141.0,475.0,245.0,252.0,260.0,267.0,314.0,362.0,494.0,447.0,316.0,299.0,30224872.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2013,8829.0,107.0,69.0,70.0,72.0,68.0,69.0,75.0,90.0,80.0,48.0,32.0,9609.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2014,398.0,414.0,242.0,256.0,244.0,296.0,303.0,352.0,426.0,403.0,357.0,260.0,3951.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2014,42.0,42.0,29.0,33.0,35.0,30.0,36.0,31.0,27.0,29.0,29.0,29.0,392.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2014,315.0,260.0,88.0,64.0,63.0,100.0,82.0,125.0,214.0,209.0,149.0,78.0,1747.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2014,314.0,258.0,87.0,63.0,62.0,99.0,80.0,125.0,214.0,208.0,149.0,74.0,1733.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2014,440.0,456.0,271.0,289.0,279.0,326.0,339.0,383.0,453.0,432.0,386.0,289.0,4343.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2014,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,14.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2014,11.0,8.0,3.0,5.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,38.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2014,314.0,352.0,176.0,196.0,187.0,247.0,244.0,278.0,349.0,350.0,332.0,235.0,3260.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2014,84.0,62.0,66.0,60.0,57.0,49.0,59.0,74.0,77.0,53.0,25.0,25.0,691.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2015,52.0,41.0,37.0,67.0,40.0,63.0,53.0,44.0,50.0,47.0,44.0,28.0,566.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2015,6.0,6.0,6.0,6.0,8.0,5.0,9.0,2.0,7.0,4.0,1.0,0.0,60.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2015,255.0,151.0,83.0,40.0,60.0,63.0,77.0,123.0,194.0,172.0,120.0,83.0,1421.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2015,254.0,149.0,83.0,38.0,59.0,63.0,76.0,122.0,190.0,170.0,120.0,82.0,1406.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2015,58.0,47.0,43.0,73.0,48.0,68.0,62.0,46.0,57.0,51.0,45.0,28.0,626.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2015,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,15.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2015,5.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,27.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2015,34.0,22.0,11.0,32.0,25.0,35.0,29.0,29.0,32.0,28.0,35.0,21.0,333.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2015,18.0,19.0,26.0,35.0,15.0,28.0,24.0,15.0,18.0,19.0,9.0,7.0,233.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2016,43.0,42.0,52.0,30.0,33.0,48.0,52.0,59.0,49.0,79.0,36.0,28.0,551.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2016,13.0,6.0,6.0,8.0,5.0,7.0,14.0,9.0,0.0,5.0,0.0,0.0,73.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2016,164.0,118.0,59.0,30.0,35.0,47.0,36.0,88.0,104.0,123.0,83.0,55.0,942.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2016,163.0,116.0,57.0,29.0,34.0,47.0,33.0,88.0,100.0,121.0,82.0,55.0,925.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2016,56.0,48.0,58.0,38.0,38.0,55.0,66.0,68.0,49.0,84.0,36.0,28.0,624.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2016,1.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,17.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2016,7.0,2.0,1.0,3.0,1.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,29.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2016,26.0,28.0,29.0,13.0,21.0,24.0,31.0,41.0,39.0,63.0,28.0,21.0,364.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2016,17.0,14.0,23.0,17.0,12.0,24.0,21.0,18.0,10.0,16.0,8.0,7.0,187.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2017,443.0,343.0,312.0,241.0,229.0,223.0,271.0,397.0,444.0,437.0,405.0,241.0,3986.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2017,47.0,41.0,49.0,37.0,42.0,42.0,43.0,39.0,33.0,28.0,29.0,29.0,459.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2017,289.0,182.0,65.0,49.0,31.0,50.0,45.0,83.0,203.0,147.0,107.0,65.0,1316.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2017,285.0,180.0,65.0,45.0,31.0,50.0,45.0,80.0,200.0,144.0,107.0,62.0,1294.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2017,490.0,384.0,361.0,278.0,271.0,265.0,314.0,436.0,477.0,465.0,434.0,270.0,4445.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2017,4.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,22.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2017,6.0,10.0,10.0,9.0,10.0,13.0,14.0,7.0,1.0,0.0,2.0,0.0,82.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2017,362.0,262.0,223.0,177.0,157.0,156.0,213.0,308.0,349.0,393.0,322.0,227.0,3149.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2017,81.0,81.0,89.0,64.0,72.0,67.0,58.0,89.0,95.0,44.0,83.0,14.0,837.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2018,378.0,413.0,304.0,215.0,214.0,207.0,245.0,323.0,401.0,441.0,312.0,254.0,3707.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2018,35.0,33.0,45.0,31.0,27.0,27.0,27.0,29.0,27.0,33.0,27.0,28.0,369.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2018,399.0,270.0,112.0,88.0,99.0,98.0,124.0,189.0,340.0,307.0,216.0,154.0,2396.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2018,391.0,268.0,109.0,88.0,97.0,92.0,124.0,186.0,335.0,300.0,213.0,151.0,2354.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2018,413.0,446.0,349.0,246.0,241.0,234.0,272.0,352.0,428.0,474.0,339.0,282.0,4076.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2018,8.0,2.0,3.0,0.0,2.0,6.0,0.0,3.0,5.0,7.0,3.0,3.0,42.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2018,1.0,5.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2018,300.0,332.0,234.0,161.0,173.0,162.0,187.0,251.0,320.0,383.0,267.0,236.0,3006.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2018,78.0,81.0,70.0,54.0,41.0,45.0,58.0,72.0,81.0,58.0,45.0,18.0,701.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2019,530.0,489.0,302.0,302.0,338.0,351.0,391.0,464.0,576.0,620.0,378.0,336.0,5077.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2019,43.0,38.0,36.0,41.0,27.0,28.0,32.0,29.0,32.0,29.0,34.0,31.0,400.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2019,320.0,216.0,72.0,68.0,63.0,72.0,76.0,140.0,290.0,238.0,135.0,90.0,1780.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2019,320.0,212.0,72.0,67.0,63.0,71.0,75.0,137.0,288.0,236.0,135.0,90.0,1766.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2019,573.0,527.0,338.0,343.0,365.0,379.0,423.0,493.0,608.0,649.0,412.0,367.0,5477.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2019,0.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,14.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2019,6.0,6.0,3.0,5.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,29.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2019,407.0,401.0,249.0,237.0,264.0,283.0,308.0,374.0,482.0,542.0,333.0,309.0,4189.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2019,123.0,88.0,53.0,65.0,74.0,68.0,83.0,90.0,94.0,78.0,45.0,27.0,888.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2020,391.0,343.0,267.0,254.0,283.0,290.0,303.0,442.0,449.0,421.0,334.0,269.0,4046.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2020,31.0,31.0,24.0,20.0,24.0,21.0,19.0,27.0,25.0,23.0,23.0,22.0,290.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2020,381.0,275.0,139.0,104.0,111.0,128.0,153.0,247.0,380.0,299.0,176.0,128.0,2521.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2020,377.0,271.0,136.0,102.0,110.0,126.0,150.0,238.0,374.0,298.0,175.0,124.0,2481.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2020,422.0,374.0,291.0,274.0,307.0,311.0,322.0,469.0,474.0,444.0,357.0,291.0,4336.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2020,4.0,4.0,3.0,2.0,1.0,2.0,3.0,9.0,6.0,1.0,1.0,4.0,40.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2020,2.0,4.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2020,295.0,273.0,205.0,208.0,236.0,242.0,262.0,352.0,375.0,367.0,296.0,249.0,3360.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,"VAREVOGNE (MAX. 3,5 T)",2020,96.0,70.0,62.0,46.0,47.0,48.0,41.0,90.0,74.0,54.0,38.0,20.0,686.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,A: LET TRAFIK I ALT,2021,426.0,460.0,300.0,263.0,296.0,281.0,414.0,408.0,488.0,495.0,428.0,287.0,4546.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,B: TUNG TRAFIK I ALT,2021,28.0,34.0,21.0,27.0,23.0,21.0,29.0,26.0,22.0,23.0,20.0,18.0,292.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYK+KNALL,2021,424.0,265.0,100.0,99.0,83.0,111.0,130.0,204.0,319.0,251.0,161.0,104.0,2251.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,CYKLER + KNALLERTER,2021,416.0,257.0,98.0,97.0,82.0,108.0,128.0,202.0,311.0,245.0,159.0,102.0,2205.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,KØRETØJER ,2021,454.0,494.0,321.0,290.0,319.0,302.0,443.0,434.0,510.0,518.0,448.0,305.0,4838.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LADCYKLER,2021,8.0,8.0,2.0,2.0,1.0,3.0,2.0,2.0,8.0,6.0,2.0,2.0,46.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,LASTBILER,2021,5.0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,19.0,12.485722160115413,55.65466783328451
55,Vigerslev Allé,sydvest for Vigerslevvej,Kommunegrænsen,PERSONBILER + MC,2021,342.0,398.0,253.0,223.0,251.0,242.0,346.0,342.0,412.0,449.0,395.0,265.0,3918.0,12.485722160115413,55.65466783328451
